Unnamed: 0,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_description
580,2022,SE,FT,Data Analyst,126500,USD,126500,US,100,US,M,"Conduct ad-hoc analyses, forecast metrics, and assist in data-driven marketing or product strategies. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, SQL, Python."
581,2022,SE,FT,Data Analyst,106260,USD,106260,US,100,US,M,"Conduct ad-hoc analyses, forecast metrics, and assist in data-driven marketing or product strategies. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Spark, TensorFlow."
582,2022,SE,FT,Data Engineer,220110,USD,220110,US,100,US,M,"Collaborate with data scientists to create robust data architectures that support machine learning workflows. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Tableau, TensorFlow."
583,2022,SE,FT,Data Engineer,160080,USD,160080,US,100,US,M,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Senior position leading initiatives and mentoring juniors. Key skills: Python, Tableau, AWS."
584,2022,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Senior position leading initiatives and mentoring juniors. Key skills: AWS, SQL, TensorFlow."
585,2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Senior position leading initiatives and mentoring juniors. Key skills: Python, SQL, TensorFlow."
586,2022,MI,FT,Data Analyst,35000,GBP,45807,GB,0,GB,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Mid-level role involving independent projects and team collaboration. Key skills: TensorFlow, SQL, Spark."
587,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Senior position leading initiatives and mentoring juniors. Key skills: Python, AWS, Spark."
588,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Python, Tableau."
589,2022,SE,FT,Data Analyst,60000,USD,60000,US,100,US,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Senior position leading initiatives and mentoring juniors. Key skills: Spark, SQL, Tableau."
590,2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M,General data role involving analysis and modeling.
591,2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,M,General data role involving analysis and modeling.
592,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,"Apply advanced analytics techniques to uncover patterns in data and develop algorithms for forecasting and classification. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Tableau, AWS."
593,2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Python, AWS."
594,2022,SE,FT,Data Analytics Manager,150260,USD,150260,US,100,US,M,General data role involving analysis and modeling.
595,2022,SE,FT,Data Analytics Manager,109280,USD,109280,US,100,US,M,General data role involving analysis and modeling.
596,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Spark, TensorFlow."
597,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,"Conduct ad-hoc analyses, forecast metrics, and assist in data-driven marketing or product strategies. Senior position leading initiatives and mentoring juniors. Key skills: Spark, TensorFlow, Python."
598,2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M,"Apply advanced analytics techniques to uncover patterns in data and develop algorithms for forecasting and classification. Mid-level role involving independent projects and team collaboration. Key skills: TensorFlow, SQL, Tableau."
599,2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M,"Design experiments, build predictive models, and collaborate with teams to optimize data-driven decision-making processes. Mid-level role involving independent projects and team collaboration. Key skills: Tableau, Python, SQL."
600,2022,EN,FT,Data Analyst,67000,USD,67000,CA,0,CA,M,"Conduct ad-hoc analyses, forecast metrics, and assist in data-driven marketing or product strategies. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: Spark, TensorFlow, SQL."
601,2022,EN,FT,Data Analyst,52000,USD,52000,CA,0,CA,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: AWS, SQL, TensorFlow."
602,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,"Design ETL processes, optimize databases, and integrate data from multiple systems for real-time processing. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Python, TensorFlow."
603,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,"Collaborate with data scientists to create robust data architectures that support machine learning workflows. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Tableau, SQL."
604,2022,SE,FT,Data Analyst,129000,USD,129000,US,0,US,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Senior position leading initiatives and mentoring juniors. Key skills: Spark, TensorFlow, Tableau."
605,2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,"Analyze business data to identify trends, create reports, and support strategic decisions with visualizations. Senior position leading initiatives and mentoring juniors. Key skills: Python, TensorFlow, Tableau."
606,2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,L,"Focus on explainable AI, federated learning, and ethical considerations in algorithm design. Mid-level role involving independent projects and team collaboration. Key skills: SQL, AWS, Spark."
